Data,Time,latitude,longitude,PM1,PM2.5,PM10,CO2,SO2,NO2,CO,O3,H2S,TEMP.,HUMI.
08-03-22,15:05:52,29.853249,77.875523,53,64,66,0,0.024,-0.021,0.23,-0.02,0,36.3,32.4
08-03-22,15:05:55,29.853249,77.875523,54,64,67,0,0.024,-0.022,0.23,-0.02,0,36.6,32.2
08-03-22,15:05:58,29.853563,77.875625,54,65,66,0,0.024,-0.022,0.24,-0.02,0,36.9,31.7
08-03-22,15:06:01,29.853563,77.875625,54,66,67,0,0.024,-0.022,0.24,-0.02,0,37.2,31.1
08-03-22,15:06:04,29.853563,77.875625,53,65,67,0,0.024,-0.022,0.24,-0.02,0,37.4,30.5
08-03-22,15:06:07,29.853948,77.875689,53,65,68,0,0.024,-0.022,0.24,-0.021,0,37.9,30.1
08-03-22,15:06:10,29.853948,77.875689,54,65,69,0,0.024,-0.022,0.24,-0.021,0,38,30
08-03-22,15:06:14,29.853948,77.875689,54,66,68,0,0.024,-0.022,0.24,-0.021,0,38,29.8
08-03-22,15:06:17,29.853948,77.875689,54,66,67,0,0.024,-0.022,0.24,-0.021,0,38.1,29.6
08-03-22,15:06:20,29.854241,77.875918,54,65,68,0,0.024,-0.022,0.24,-0.021,0,38.1,29.4
08-03-22,15:06:23,29.854241,77.875918,54,65,68,0,0.024,-0.022,0.25,-0.021,0,38,29.7
08-03-22,15:06:26,29.854241,77.875918,54,67,72,0,0.024,-0.022,0.24,-0.021,0,38,29.7
08-03-22,15:06:29,29.854717,77.876604,54,67,68,0,0.025,-0.022,0.24,-0.021,0,37.8,29.3
08-03-22,15:06:32,29.854717,77.876604,54,67,67,0,0.025,-0.022,0.25,-0.021,0,37.5,29.4
08-03-22,15:06:35,29.854717,77.876604,54,67,70,0,0.025,-0.022,0.25,-0.021,0,37.4,29.5
08-03-22,15:06:38,29.854717,77.876604,54,67,73,0,0.025,-0.022,0.25,-0.021,0,37.3,29.7
08-03-22,15:06:41,29.855207,77.87738,55,67,70,0,0.025,-0.022,0.24,-0.021,0,37.1,29.8
08-03-22,15:06:44,29.855207,77.87738,56,68,70,0,0.025,-0.022,0.24,-0.021,0,37,29.9
08-03-22,15:06:47,29.855207,77.87738,56,68,73,0,0.025,-0.022,0.25,-0.021,0,36.8,30
08-03-22,15:06:50,29.855703,77.87813,56,69,72,0,0.025,-0.022,0.24,-0.021,0,36.7,30.2
08-03-22,15:06:53,29.855703,77.87813,56,69,71,0,0.024,-0.022,0.24,-0.021,0,36.6,30.3
08-03-22,15:06:56,29.855703,77.87813,56,69,75,0,0.024,-0.022,0.24,-0.021,0,36.6,30.4
08-03-22,15:06:59,29.856024,77.878626,55,69,70,0,0.024,-0.022,0.24,-0.021,0,36.5,30.7
08-03-22,15:07:02,29.856024,77.878626,55,69,69,0,0.024,-0.022,0.24,-0.021,0,36.6,30.7
08-03-22,15:07:05,29.856024,77.878626,56,68,69,0,0.024,-0.022,0.24,-0.021,0,36.7,30.8
08-03-22,15:07:08,29.856024,77.878626,56,68,70,0,0.024,-0.022,0.24,-0.021,0,36.7,30.8
08-03-22,15:07:11,29.85637,77.879173,56,68,69,0,0.024,-0.022,0.24,-0.02,0,37.1,30.3
08-03-22,15:07:14,29.85637,77.879173,56,68,71,0,0.024,-0.022,0.24,-0.02,0,37.2,30
08-03-22,15:07:17,29.85637,77.879173,56,69,71,0,0.024,-0.022,0.24,-0.02,0,37.5,29.8
08-03-22,15:07:20,29.856761,77.879745,56,69,70,0,0.024,-0.022,0.24,-0.02,0,37.4,29.7
08-03-22,15:07:23,29.856761,77.879745,56,69,70,0,0.024,-0.022,0.24,-0.02,0,37.6,29.6
08-03-22,15:07:26,29.856761,77.879745,56,69,72,0,0.024,-0.022,0.24,-0.02,0,37.8,29.4
08-03-22,15:07:29,29.857048,77.880241,56,69,69,0,0.024,-0.022,0.24,-0.02,0,38,29.3
08-03-22,15:07:32,29.857048,77.880241,56,69,69,0,0.024,-0.022,0.24,-0.02,0,38,28.9
08-03-22,15:07:36,29.857048,77.880241,56,68,69,0,0.024,-0.022,0.24,-0.021,0,38,28.7
08-03-22,15:07:39,29.857048,77.880241,55,68,70,0,0.024,-0.022,0.24,-0.021,0,38.2,28.8
08-03-22,15:07:42,29.857273,77.880622,55,67,69,0,0.024,-0.022,0.24,-0.021,0,38.2,28.7
08-03-22,15:07:45,29.857273,77.880622,54,67,67,0,0.024,-0.022,0.24,-0.021,0,38.3,28.6
08-03-22,15:07:48,29.857273,77.880622,53,67,67,0,0.024,-0.022,0.24,-0.021,0,38.3,28.5
08-03-22,15:07:51,29.857566,77.88108,52,65,68,0,0.024,-0.022,0.25,-0.021,0,38.3,28.6
08-03-22,15:07:54,29.857566,77.88108,51,64,67,0,0.024,-0.022,0.25,-0.021,0,38.3,28.6
08-03-22,15:07:57,29.857566,77.88108,51,64,65,0,0.024,-0.022,0.25,-0.021,0,38.6,28.3
08-03-22,15:08:00,29.857566,77.88108,50,62,63,0,0.024,-0.022,0.25,-0.021,0,38.8,28.1
08-03-22,15:08:03,29.857756,77.881322,50,62,64,0,0.024,-0.022,0.25,-0.021,0,38.9,28.1
08-03-22,15:08:06,29.857756,77.881322,50,61,64,0,0.024,-0.022,0.25,-0.021,0,38.6,28.3
08-03-22,15:08:09,29.857756,77.881322,50,61,63,0,0.024,-0.022,0.25,-0.021,0,38.4,28.5
08-03-22,15:08:12,29.857728,77.881881,51,62,63,0,0.025,-0.022,0.25,-0.021,0,38.3,28.5
08-03-22,15:08:15,29.857728,77.881881,52,62,63,0,0.024,-0.022,0.25,-0.021,0,38.2,28.6
08-03-22,15:08:18,29.857728,77.881881,53,63,66,0,0.024,-0.022,0.25,-0.021,0,38.1,28.5
08-03-22,15:08:21,29.857639,77.882352,55,65,67,0,0.024,-0.022,0.25,-0.021,0,38,28.5
08-03-22,15:08:24,29.857639,77.882352,56,66,68,0,0.024,-0.022,0.25,-0.021,0,37.9,28.1
08-03-22,15:08:27,29.857639,77.882352,56,67,69,0,0.024,-0.022,0.24,-0.021,0,38.2,28.2
08-03-22,15:08:30,29.857639,77.882352,57,68,70,0,0.024,-0.022,0.24,-0.021,0,38.4,27.8
08-03-22,15:08:33,29.857992,77.882453,57,68,70,0,0.024,-0.022,0.24,-0.021,0,38.9,27.6
08-03-22,15:08:36,29.857992,77.882453,57,69,70,0,0.024,-0.022,0.24,-0.021,0,39,27.8
08-03-22,15:08:39,29.857992,77.882453,57,69,72,0,0.024,-0.022,0.24,-0.021,0,38.9,28
08-03-22,15:08:42,29.858386,77.88253,58,69,74,0,0.024,-0.022,0.24,-0.021,0,38.9,27.7
08-03-22,15:08:45,29.858386,77.88253,58,71,71,0,0.024,-0.022,0.24,-0.021,0,38.6,27.3
08-03-22,15:08:48,29.858386,77.88253,57,72,73,0,0.024,-0.022,0.24,-0.021,0,38.7,27.5
08-03-22,15:08:51,29.85884,77.882644,57,71,72,0,0.024,-0.022,0.24,-0.021,0,38.9,27.7
08-03-22,15:08:54,29.85884,77.882644,55,70,72,0,0.024,-0.022,0.24,-0.021,0,38.8,27.7
08-03-22,15:08:57,29.85884,77.882644,53,68,68,0,0.024,-0.022,0.24,-0.021,0,38.9,27.8
08-03-22,15:08:59,29.85884,77.882644,53,65,68,0,0.024,-0.022,0.24,-0.021,0,38.9,27.4
08-03-22,15:09:02,29.859336,77.882771,53,65,69,0,0.024,-0.022,0.24,-0.021,0,39.1,27.1
08-03-22,15:09:05,29.859336,77.882771,53,65,67,0,0.024,-0.022,0.24,-0.021,0,38.7,27.3
08-03-22,15:09:08,29.859336,77.882771,53,65,66,0,0.024,-0.022,0.24,-0.021,0,38.5,27.4
08-03-22,15:09:11,29.859902,77.882924,53,65,65,0,0.024,-0.021,0.23,-0.021,0,38.9,27.6
08-03-22,15:09:14,29.859902,77.882924,53,65,66,0,0.024,-0.021,0.23,-0.02,0,38.9,28
08-03-22,15:09:17,29.859902,77.882924,52,64,66,0,0.024,-0.021,0.23,-0.02,0,39,27.6
08-03-22,15:09:20,29.860493,77.883064,51,61,63,0,0.024,-0.021,0.23,-0.02,0,39.1,27.2
08-03-22,15:09:23,29.860493,77.883064,51,60,65,0,0.024,-0.021,0.23,-0.02,0,38.9,27
08-03-22,15:09:26,29.860493,77.883064,50,60,62,0,0.023,-0.021,0.23,-0.02,0,38.4,26.7
08-03-22,15:09:29,29.860493,77.883064,51,60,61,0,0.023,-0.021,0.23,-0.02,0,38.5,26.7
08-03-22,15:09:32,29.861082,77.883165,51,60,62,0,0.023,-0.021,0.23,-0.02,0,38.4,26.9
08-03-22,15:09:35,29.861082,77.883165,49,60,63,0,0.024,-0.021,0.23,-0.02,0,38,27
08-03-22,15:09:38,29.861082,77.883165,49,58,60,0,0.023,-0.021,0.22,-0.02,0,37.8,27.1
08-03-22,15:09:41,29.861692,77.883356,49,57,58,0,0.023,-0.021,0.23,-0.02,0,37.9,27.2
08-03-22,15:09:44,29.861692,77.883356,49,57,57,0,0.023,-0.021,0.22,-0.02,0,38,27.9
08-03-22,15:09:47,29.861692,77.883356,49,57,58,0,0.023,-0.021,0.22,-0.02,0,37.8,28.3
08-03-22,15:09:50,29.861692,77.883356,49,57,57,0,0.023,-0.021,0.22,-0.02,0,37.5,29
08-03-22,15:09:53,29.862112,77.883483,49,57,57,0,0.023,-0.021,0.22,-0.02,0,37.3,29
08-03-22,15:09:56,29.862112,77.883483,49,57,58,0,0.023,-0.021,0.22,-0.02,0,37.1,29.1
08-03-22,15:09:59,29.862112,77.883483,49,58,60,0,0.023,-0.021,0.22,-0.02,0,36.8,29.4
08-03-22,15:10:02,29.862684,77.883623,49,58,60,0,0.023,-0.021,0.22,-0.02,0,36.7,29.4
08-03-22,15:10:05,29.862684,77.883623,48,58,58,0,0.023,-0.02,0.22,-0.02,0,36.6,29.2
08-03-22,15:10:08,29.862684,77.883623,48,57,57,0,0.023,-0.02,0.22,-0.02,0,36.8,29.4
08-03-22,15:10:11,29.863281,77.883789,48,57,57,0,0.023,-0.02,0.22,-0.02,0,37.1,29.1
08-03-22,15:10:14,29.863281,77.883789,48,58,60,0,0.023,-0.02,0.22,-0.02,0,37.2,28.6
08-03-22,15:10:17,29.863281,77.883789,48,59,59,0,0.023,-0.02,0.22,-0.02,0,37.2,28.5
08-03-22,15:10:20,29.863281,77.883789,48,59,60,0,0.023,-0.02,0.22,-0.02,0,37.3,28.3
08-03-22,15:10:23,29.863949,77.883928,47,59,60,0,0.023,-0.02,0.22,-0.02,0,36.9,28.1
08-03-22,15:10:26,29.863949,77.883928,46,59,61,0,0.023,-0.02,0.22,-0.02,0,36.9,28.3
08-03-22,15:10:29,29.863949,77.883928,45,57,60,0,0.023,-0.02,0.22,-0.02,0,36.7,28.4
08-03-22,15:10:32,29.864559,77.884043,45,57,58,0,0.023,-0.02,0.22,-0.02,0,36.5,28.7
08-03-22,15:10:35,29.864559,77.884043,44,56,58,0,0.023,-0.02,0.22,-0.02,0,36.2,29.1
08-03-22,15:10:38,29.864559,77.884043,44,55,55,0,0.023,-0.021,0.22,-0.02,0,36.1,29.7
08-03-22,15:10:40,29.865147,77.884221,44,55,56,0,0.023,-0.021,0.22,-0.02,0,35.8,30.6
08-03-22,15:10:43,29.865147,77.884221,44,55,57,0,0.023,-0.02,0.22,-0.02,0,35.6,30.7
08-03-22,15:10:46,29.865147,77.884221,43,55,57,0,0.023,-0.021,0.22,-0.02,0,35.4,30.4
08-03-22,15:10:49,29.865147,77.884221,43,54,55,0,0.023,-0.021,0.22,-0.02,0,35.4,30.8
08-03-22,15:10:52,29.865634,77.884399,43,53,54,0,0.023,-0.021,0.23,-0.02,0,35.3,31.2
08-03-22,15:10:55,29.865634,77.884399,43,52,53,0,0.023,-0.021,0.23,-0.02,0,35.3,31.2
08-03-22,15:10:58,29.865634,77.884399,43,52,53,0,0.023,-0.021,0.23,-0.02,0,35.5,30.7
08-03-22,15:11:01,29.866022,77.88445,44,52,54,0,0.023,-0.021,0.23,-0.02,0,35.8,30.4
08-03-22,15:11:04,29.866022,77.88445,44,52,54,0,0.023,-0.021,0.23,-0.02,0,36.2,29.6
08-03-22,15:11:07,29.866022,77.88445,43,52,54,0,0.024,-0.021,0.23,-0.02,0,36.1,28.7
08-03-22,15:11:11,29.866022,77.88445,43,52,54,0,0.024,-0.021,0.23,-0.02,0,36.2,28.7
08-03-22,15:11:14,29.866594,77.884615,43,52,52,0,0.024,-0.021,0.23,-0.02,0,36.2,29
08-03-22,15:11:17,29.866594,77.884615,43,51,52,0,0.024,-0.021,0.23,-0.02,0,36,28.8
08-03-22,15:11:20,29.866594,77.884615,43,51,53,0,0.024,-0.021,0.23,-0.02,0,36.2,28.6
08-03-22,15:11:23,29.867134,77.884793,43,51,52,0,0.024,-0.021,0.23,-0.02,0,36.6,28.3
08-03-22,15:11:26,29.867134,77.884793,44,52,53,0,0.024,-0.021,0.22,-0.02,0,36.8,28
08-03-22,15:11:29,29.867134,77.884793,44,52,53,0,0.024,-0.021,0.22,-0.02,0,37.1,27.7
08-03-22,15:11:32,29.867643,77.885022,44,52,55,0,0.024,-0.021,0.22,-0.02,0,37.5,27.7
08-03-22,15:11:36,29.867643,77.885022,44,52,54,0,0.024,-0.021,0.22,-0.02,0,37.7,27.8
08-03-22,15:11:39,29.867643,77.885022,43,52,54,0,0.024,-0.021,0.22,-0.02,0,38,27.1
08-03-22,15:11:42,29.867643,77.885022,43,52,53,0,0.024,-0.021,0.22,-0.02,0,38.1,26.8
08-03-22,15:11:45,29.868066,77.885302,43,52,53,0,0.024,-0.021,0.22,-0.02,0,38.3,26.8
08-03-22,15:11:48,29.868066,77.885302,44,53,54,0,0.024,-0.021,0.22,-0.02,0,38.2,27.7
08-03-22,15:11:51,29.868066,77.885302,44,53,54,0,0.024,-0.021,0.22,-0.02,0,37.7,28.4
08-03-22,15:11:54,29.868514,77.88562,44,54,56,0,0.023,-0.02,0.22,-0.02,0,37.6,28.4
08-03-22,15:11:57,29.868514,77.88562,45,54,57,0,0.024,-0.021,0.22,-0.02,0,37.8,27.9
08-03-22,15:12:00,29.868514,77.88562,45,54,56,0,0.024,-0.021,0.22,-0.02,0,37.2,28
08-03-22,15:12:03,29.868972,77.885912,46,55,56,0,0.023,-0.021,0.22,-0.02,0,37.4,28.3
08-03-22,15:12:06,29.868972,77.885912,46,55,56,0,0.023,-0.02,0.22,-0.02,0,37.1,28.6
08-03-22,15:12:09,29.868972,77.885912,46,56,58,0,0.023,-0.021,0.22,-0.02,0,36.8,28.8
08-03-22,15:12:12,29.868972,77.885912,46,56,59,0,0.023,-0.021,0.22,-0.02,0,36.9,29.3
08-03-22,15:12:15,29.869255,77.886116,45,56,60,0,0.023,-0.021,0.22,-0.02,0,36.7,29.4
08-03-22,15:12:17,29.869255,77.886116,46,56,60,0,0.023,-0.021,0.22,-0.02,0,36.3,29.6
08-03-22,15:12:20,29.869255,77.886116,46,57,57,0,0.023,-0.021,0.22,-0.019,0,36.2,29.7
08-03-22,15:12:23,29.869242,77.886739,46,57,59,0,0.023,-0.021,0.22,-0.019,0,36,29.9
08-03-22,15:12:26,29.869242,77.886739,46,57,59,0,0.023,-0.02,0.22,-0.02,0,35.8,30.2
08-03-22,15:12:29,29.869242,77.886739,46,57,59,0,0.023,-0.02,0.22,-0.02,0,35.5,30.3
08-03-22,15:12:32,29.869242,77.886739,45,58,59,0,0.023,-0.021,0.22,-0.02,0,35.4,30.1
08-03-22,15:12:35,29.869216,77.887387,45,58,59,0,0.023,-0.021,0.22,-0.02,0,35,30.2
08-03-22,15:12:38,29.869216,77.887387,44,57,60,0,0.023,-0.021,0.22,-0.02,0,34.8,30.7
08-03-22,15:12:41,29.869216,77.887387,44,57,57,0,0.023,-0.02,0.22,-0.02,0,34.6,31.1
08-03-22,15:12:44,29.869131,77.888061,45,58,58,0,0.023,-0.02,0.22,-0.02,0,34.5,31.2
08-03-22,15:12:47,29.869131,77.888061,45,58,58,0,0.023,-0.02,0.22,-0.02,0,34.3,31.2
08-03-22,15:12:50,29.869131,77.888061,45,57,58,0,0.024,-0.021,0.22,-0.02,0,34.2,31.3
08-03-22,15:13:05,29.868997,77.889333,43,53,53,0,0.024,-0.02,0.22,-0.02,0,33.7,32.4
08-03-22,15:13:08,29.868997,77.889333,43,52,52,0,0.024,-0.02,0.22,-0.02,0,33.6,32.4
08-03-22,15:13:11,29.868997,77.889333,43,52,52,0,0.024,-0.02,0.22,-0.02,0,33.6,32.3
08-03-22,15:13:14,29.868991,77.889663,43,51,52,0,0.024,-0.02,0.23,-0.02,0,34.1,32.1
08-03-22,15:13:17,29.868991,77.889663,44,51,54,0,0.024,-0.021,0.23,-0.02,0,33.8,32
08-03-22,15:13:20,29.868991,77.889663,46,52,57,0,0.024,-0.02,0.23,-0.02,0,33.6,31.9
08-03-22,15:13:35,29.869668,77.889867,57,69,70,0,0.024,-0.021,0.23,-0.02,0,35.1,30
08-03-22,15:13:38,29.869668,77.889867,58,70,72,0,0.023,-0.021,0.23,-0.02,0,35.2,29.3
08-03-22,15:13:41,29.869668,77.889867,58,71,73,0,0.023,-0.021,0.23,-0.02,0,35.4,29.1
08-03-22,15:13:44,29.870215,77.890363,58,71,76,0,0.024,-0.021,0.23,-0.02,0,35.7,28.8
08-03-22,15:13:47,29.870215,77.890363,59,71,76,0,0.023,-0.021,0.22,-0.02,0,36,28.8
08-03-22,15:13:50,29.870215,77.890363,59,72,75,0,0.023,-0.021,0.22,-0.02,0,36.1,28.7
08-03-22,15:13:53,29.870215,77.890363,60,73,77,0,0.023,-0.021,0.22,-0.02,0,36.2,28.5
08-03-22,15:13:56,29.870653,77.890871,59,73,74,0,0.023,-0.021,0.22,-0.02,0,36.1,28.6
08-03-22,15:13:59,29.870653,77.890871,54,70,73,0,0.023,-0.021,0.23,-0.02,0,35.7,28.8
08-03-22,15:14:02,29.870653,77.890871,51,65,67,0,0.023,-0.021,0.23,-0.02,0,35.4,29
08-03-22,15:14:05,29.871181,77.891291,50,62,65,0,0.023,-0.021,0.22,-0.02,0,35.4,29.3
08-03-22,15:14:08,29.871181,77.891291,49,60,65,0,0.023,-0.021,0.22,-0.02,0,35.5,29.8
08-03-22,15:14:11,29.871181,77.891291,48,60,62,0,0.023,-0.021,0.23,-0.02,0,35.7,29.6
08-03-22,15:14:14,29.871588,77.891736,48,60,61,0,0.023,-0.021,0.23,-0.02,0,35.6,29.1
08-03-22,15:14:17,29.871588,77.891736,48,60,61,0,0.023,-0.021,0.23,-0.02,0,35.8,29
08-03-22,15:14:20,29.871588,77.891736,47,60,60,0,0.023,-0.021,0.23,-0.02,0,36,28.9
08-03-22,15:14:23,29.871588,77.891736,46,59,59,0,0.024,-0.021,0.23,-0.02,0,36,28.8
08-03-22,15:14:26,29.871998,77.892079,45,58,59,0,0.024,-0.021,0.23,-0.02,0,36.2,28.5
08-03-22,15:14:29,29.871998,77.892079,43,57,59,0,0.024,-0.021,0.23,-0.02,0,36.4,28.3
08-03-22,15:14:32,29.871998,77.892079,43,55,57,0,0.024,-0.021,0.23,-0.02,0,36.7,27.9
08-03-22,15:14:35,29.872325,77.892422,43,55,55,0,0.024,-0.021,0.24,-0.02,0,36.7,27.7
08-03-22,15:14:38,29.872325,77.892422,43,56,57,0,0.024,-0.021,0.23,-0.02,0,36.7,27.4
08-03-22,15:14:41,29.872325,77.892422,43,56,57,0,0.024,-0.021,0.24,-0.02,0,36.7,27.7
08-03-22,15:14:44,29.872685,77.892842,44,57,57,0,0.024,-0.021,0.23,-0.02,0,36.4,28
08-03-22,15:14:47,29.872685,77.892842,46,57,58,0,0.024,-0.021,0.23,-0.021,0,36.7,28
08-03-22,15:14:50,29.872685,77.892842,47,58,60,0,0.024,-0.021,0.24,-0.021,0,36.8,27.6
08-03-22,15:14:53,29.872685,77.892842,48,59,60,0,0.024,-0.021,0.24,-0.02,0,37,27.4
08-03-22,15:14:56,29.873006,77.893185,48,60,61,0,0.024,-0.021,0.24,-0.02,0,37,27.3
08-03-22,15:14:59,29.873006,77.893185,49,61,62,0,0.024,-0.022,0.24,-0.02,0,37.4,26.9
08-03-22,15:15:02,29.873006,77.893185,50,62,65,0,0.024,-0.022,0.24,-0.02,0,37.7,26.5
08-03-22,15:15:04,29.873343,77.893478,50,62,67,0,0.024,-0.022,0.24,-0.02,0,37.7,26.5
08-03-22,15:15:07,29.873343,77.893478,50,62,64,0,0.024,-0.022,0.24,-0.02,0,37.8,26.6
08-03-22,15:15:10,29.873343,77.893478,49,62,62,0,0.024,-0.022,0.24,-0.02,0,37.8,26.5
08-03-22,15:15:13,29.873343,77.893478,50,62,63,0,0.024,-0.022,0.24,-0.021,0,37.9,26.2
08-03-22,15:15:16,29.873657,77.893796,50,62,64,0,0.024,-0.022,0.24,-0.02,0,38.2,26.3
08-03-22,15:15:19,29.873657,77.893796,49,61,62,0,0.024,-0.022,0.24,-0.02,0,38.5,26.4
08-03-22,15:15:22,29.873657,77.893796,48,60,62,0,0.024,-0.022,0.24,-0.021,0,38.5,26.6
08-03-22,15:15:25,29.873689,77.894126,48,59,59,0,0.024,-0.022,0.23,-0.021,0,38.4,26.8
08-03-22,15:15:29,29.873689,77.894126,48,58,59,0,0.024,-0.022,0.23,-0.021,0,38,27.3
08-03-22,15:15:32,29.873689,77.894126,48,58,59,0,0.024,-0.022,0.23,-0.021,0,37.6,27.5
08-03-22,15:15:35,29.873444,77.894533,49,58,58,0,0.024,-0.022,0.24,-0.021,0,37.4,27.5
08-03-22,15:15:39,29.873444,77.894533,48,58,58,0,0.024,-0.022,0.24,-0.021,0,37.3,27.2
08-03-22,15:15:42,29.873444,77.894533,48,58,61,0,0.024,-0.021,0.24,-0.021,0,37,27.3
08-03-22,15:15:45,29.873444,77.894533,48,58,61,0,0.024,-0.022,0.24,-0.021,0,36.9,27.8
08-03-22,15:15:48,29.873231,77.894902,48,57,57,0,0.024,-0.022,0.24,-0.021,0,36.8,27.9
08-03-22,15:15:51,29.873231,77.894902,48,57,58,0,0.024,-0.022,0.24,-0.02,0,36.6,28
08-03-22,15:15:54,29.873231,77.894902,48,58,62,0,0.024,-0.022,0.24,-0.02,0,36.5,28.2
08-03-22,15:15:57,29.872879,77.8955,47,58,59,0,0.024,-0.021,0.24,-0.02,0,36.5,28.2
08-03-22,15:16:00,29.872879,77.8955,46,58,59,0,0.024,-0.021,0.24,-0.02,0,36.5,28.4
08-03-22,15:16:03,29.872879,77.8955,46,57,60,0,0.024,-0.021,0.24,-0.02,0,36.3,28.8
08-03-22,15:16:06,29.872592,77.895957,45,57,61,0,0.024,-0.021,0.24,-0.02,0,36.2,29.1
08-03-22,15:16:09,29.872592,77.895957,46,57,59,0,0.024,-0.021,0.24,-0.02,0,36.1,29.4
08-03-22,15:16:11,29.872592,77.895957,51,57,57,0,0.024,-0.021,0.23,-0.02,0,36,29.8
08-03-22,15:16:14,29.872592,77.895957,55,62,64,0,0.024,-0.021,0.24,-0.021,0,36,29.8
08-03-22,15:16:17,29.872313,77.896326,58,67,72,0,0.024,-0.021,0.24,-0.021,0,35.9,29.7
08-03-22,15:16:20,29.872313,77.896326,59,71,74,0,0.024,-0.021,0.24,-0.021,0,35.7,30.5
08-03-22,15:16:23,29.872313,77.896326,60,73,73,0,0.024,-0.021,0.24,-0.021,0,35.7,30.6
08-03-22,15:16:26,29.872011,77.896911,60,73,73,0,0.024,-0.021,0.24,-0.021,0,35.6,30.4
08-03-22,15:16:29,29.872011,77.896911,61,73,75,0,0.024,-0.022,0.24,-0.021,0,35.6,30.5
08-03-22,15:16:32,29.872011,77.896911,61,74,75,0,0.024,-0.021,0.23,-0.021,0,35.5,30.3
08-03-22,15:16:35,29.871696,77.897382,61,75,76,0,0.024,-0.021,0.23,-0.02,0,35.5,30.3
08-03-22,15:16:38,29.871696,77.897382,61,75,77,0,0.024,-0.021,0.23,-0.02,0,35.5,30.4
08-03-22,15:16:41,29.871696,77.897382,61,74,77,0,0.024,-0.022,0.23,-0.02,0,35.4,30.1
08-03-22,15:16:44,29.871696,77.897382,59,74,76,0,0.024,-0.021,0.23,-0.02,0,35.5,29.8
08-03-22,15:16:47,29.871191,77.89789,54,72,74,0,0.024,-0.021,0.23,-0.02,0,35.5,29.3
08-03-22,15:16:50,29.871191,77.89789,51,67,71,0,0.023,-0.021,0.23,-0.02,0,35.4,28.9
08-03-22,15:16:53,29.871191,77.89789,49,62,67,0,0.023,-0.021,0.23,-0.02,0,35.5,29
08-03-22,15:16:56,29.87073,77.898412,48,60,61,0,0.023,-0.021,0.23,-0.02,0,35.7,29.1
08-03-22,15:16:59,29.87073,77.898412,48,60,60,0,0.023,-0.02,0.22,-0.02,0,35.8,28.7
08-03-22,15:17:01,29.87073,77.898412,48,59,60,0,0.023,-0.02,0.23,-0.02,0,35.8,28.3
08-03-22,15:17:04,29.87073,77.898412,47,59,61,0,0.023,-0.02,0.22,-0.02,0,35.8,28.1
08-03-22,15:17:07,29.870339,77.898729,46,57,60,0,0.023,-0.02,0.22,-0.019,0,35.8,28.1
08-03-22,15:17:10,29.870339,77.898729,47,57,59,0,0.023,-0.02,0.21,-0.019,0,35.9,28.4
08-03-22,15:17:13,29.870339,77.898729,47,57,59,0,0.023,-0.02,0.21,-0.019,0,35.8,28.4
08-03-22,15:17:16,29.869878,77.899187,46,57,59,0,0.022,-0.02,0.21,-0.019,0,35.6,29
08-03-22,15:17:18,29.869878,77.899187,46,57,57,0,0.022,-0.02,0.21,-0.019,0,35.6,29.5
08-03-22,15:17:21,29.869878,77.899187,46,56,59,0,0.023,-0.02,0.21,-0.019,0,35.5,29.4
08-03-22,15:17:24,29.86935,77.899391,45,56,59,0,0.023,-0.02,0.21,-0.019,0,35.3,29.2
08-03-22,15:17:27,29.86935,77.899391,44,55,58,0,0.023,-0.02,0.21,-0.019,0,35.2,29.4
08-03-22,15:17:30,29.86935,77.899391,43,54,55,0,0.023,-0.02,0.21,-0.019,0,35.2,29.6
08-03-22,15:17:33,29.86935,77.899391,43,53,54,0,0.022,-0.02,0.22,-0.019,0,35,29.6
08-03-22,15:17:36,29.869089,77.899454,42,52,54,0,0.023,-0.02,0.22,-0.02,0,34.9,29.7
08-03-22,15:17:39,29.869089,77.899454,42,52,53,0,0.023,-0.021,0.22,-0.02,0,34.9,30.1
08-03-22,15:17:42,29.869089,77.899454,42,52,52,0,0.023,-0.021,0.22,-0.02,0,34.8,30.5
08-03-22,15:17:45,29.868498,77.899645,41,52,54,0,0.023,-0.021,0.22,-0.02,0,34.7,30.5
08-03-22,15:17:48,29.868498,77.899645,41,52,54,0,0.023,-0.021,0.22,-0.02,0,34.6,30.8
08-03-22,15:17:52,29.868498,77.899645,41,51,54,0,0.023,-0.021,0.22,-0.02,0,34.6,30.9
08-03-22,15:17:55,29.867818,77.899874,40,51,52,0,0.023,-0.021,0.22,-0.02,0,34.4,31.7
08-03-22,15:17:58,29.867818,77.899874,39,50,52,0,0.023,-0.021,0.22,-0.02,0,34.2,31.9
08-03-22,15:18:01,29.867818,77.899874,40,49,50,0,0.023,-0.021,0.22,-0.02,0,34,31.3
08-03-22,15:18:04,29.867818,77.899874,40,49,50,0,0.023,-0.021,0.22,-0.02,0,33.9,31.5
08-03-22,15:18:07,29.867204,77.90009,40,49,51,0,0.023,-0.021,0.22,-0.02,0,33.8,32
08-03-22,15:18:10,29.867204,77.90009,41,49,56,0,0.023,-0.021,0.22,-0.02,0,33.8,32.3
08-03-22,15:18:13,29.867204,77.90009,42,49,55,0,0.023,-0.021,0.22,-0.02,0,33.8,32.5
08-03-22,15:18:16,29.866594,77.90023,41,49,52,0,0.023,-0.021,0.22,-0.02,0,33.8,32.9
08-03-22,15:18:19,29.866594,77.90023,41,49,51,0,0.023,-0.021,0.22,-0.02,0,33.7,32.8
